country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-15,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-16,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-17,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-18,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,2021-09-19,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-20,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-21,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-22,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2021-09-23,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-24,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2021-09-25,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-26,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-27,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,2021-09-28,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2021-09-29,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-09-30,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2021-10-01,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-02,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-03,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-04,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-05,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-06,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-07,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-08,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-09,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-10,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2021-10-11,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-12,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2021-10-13,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,2021-10-14,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,2021-10-15,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,2021-10-16,0.018005281,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,8,2021-10-17,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12,2021-10-18,0.048014083,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,2021-10-19,0.055516284,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,22,2021-10-20,0.088525966,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,40,2021-10-21,0.148543571,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,55,2021-10-22,0.231067777,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,56,2021-10-23,0.315092423,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,51,2021-10-24,0.391614868,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,81,2021-10-25,0.511650077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,60,2021-10-26,0.601676484,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,57,2021-10-27,0.68720157,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,148,2021-10-28,0.906265826,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,259,2021-10-29,1.287377614,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,406,2021-10-30,1.890554537,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,484,2021-10-31,2.604764029,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,478,2021-11-01,3.30396912,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,361,2021-11-02,3.838125799,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,442,2021-11-03,4.468310645,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,611,2021-11-04,5.325061947,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,769,2021-11-05,6.396376185,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,999,2021-11-06,7.811291208,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1055,2021-11-07,9.317733077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1255,2021-11-08,11.07924977,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1198,2021-11-09,12.78675061,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1378,2021-11-10,14.76883199,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2338,2021-11-11,18.05479583,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2375,2021-11-12,21.2297271,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2692,2021-11-13,24.65973319,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3087,2021-11-14,28.5653788,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3197,2021-11-15,32.64507545,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2822,2021-11-16,36.33765856,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2858,2021-11-17,39.96272187,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4273,2021-11-18,45.45733355,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4514,2021-11-19,51.07648175,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4913,2021-11-20,56.94920434,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4868,2021-11-21,62.67038248,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4911,2021-11-22,68.15599152,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4020,2021-11-23,72.3902335,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3592,2021-11-24,75.7122079,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5282,2021-11-25,80.12950359,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5450,2021-11-26,84.74335692,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5131,2021-11-27,88.40293035,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4858,2021-11-28,91.06020978,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4313,2021-11-29,92.73470094,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3579,2021-11-30,93.87053411,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3489,2021-12-01,94.81731181,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4178,2021-12-02,94.67477,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4326,2021-12-03,94.39268726,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5065,2021-12-04,94.62075416,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5292,2021-12-05,95.25694077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4956,2021-12-06,95.32446057,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4721,2021-12-07,96.37626909,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3853,2021-12-08,96.76788396,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4854,2021-12-09,96.12569559,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4760,2021-12-10,95.09039191,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5487,2021-12-11,95.62454859,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5158,2021-12-12,96.07468063,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4970,2021-12-13,97.06046978,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3748,2021-12-14,97.31404416,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3473,2021-12-15,97.29003711,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4706,2021-12-16,98.08226949,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4729,2021-12-17,98.68694686,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5442,2021-12-18,99.25261278,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4966,2021-12-19,98.7634693,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4737,2021-12-20,98.43487292,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3229,2021-12-21,96.19621627,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2982,2021-12-22,94.88933294,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3389,2021-12-23,92.69118818,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3682,2021-12-24,91.07371374,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3827,2021-12-25,88.58298316,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3767,2021-12-26,86.49587097,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3063,2021-12-27,83.63453168,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2157,2021-12-28,81.24733147,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2329,2021-12-29,79.53082798,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3586,2021-12-30,77.85033506,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3402,2021-12-31,75.85925104,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3307,2022-01-01,72.6558114,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2628,2022-01-02,69.14778243,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2526,2022-01-03,65.83030935,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2079,2022-01-04,64.10480322,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1838,2022-01-05,62.38829974,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2589,2022-01-06,61.18794765,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3052,2022-01-07,60.24267038,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2718,2022-01-08,58.5786823,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2574,2022-01-09,56.78865725,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2062,2022-01-10,55.2867167,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1527,2022-01-11,54.34143943,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1364,2022-01-12,52.89351473,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1624,2022-01-13,49.94965123,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1672,2022-01-14,47.35388984,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1835,2022-01-15,45.145242,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1760,2022-01-16,43.84285999,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1527,2022-01-17,42.34392032,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1125,2022-01-18,40.91250045,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1079,2022-01-19,39.77366641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1441,2022-01-20,38.05116117,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1484,2022-01-21,35.69847108,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1356,2022-01-22,33.65487165,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1243,2022-01-23,31.65778586,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1120,2022-01-24,30.24437128,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,801,2022-01-25,29.15505176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,721,2022-01-26,28.19026877,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1099,2022-01-27,27.40253771,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1158,2022-01-28,26.6313115,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1199,2022-01-29,25.67703159,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1017,2022-01-30,24.56220459,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1052,2022-01-31,23.84949553,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,890,2022-02-01,23.49689211,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,822,2022-02-02,23.111279,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1043,2022-02-03,22.51410384,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1102,2022-02-04,21.94093572,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1013,2022-02-05,21.42628476,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1027,2022-02-06,21.10218969,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,986,2022-02-07,20.90113072,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,687,2022-02-08,20.73008055,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,639,2022-02-09,20.60704446,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,896,2022-02-10,20.30245512,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,886,2022-02-11,19.89433541,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,778,2022-02-12,19.26265012,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,721,2022-02-13,18.81851985,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,671,2022-02-14,18.24685217,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,649,2022-02-15,17.8852461,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,446,2022-02-16,17.32108062,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,730,2022-02-17,16.85144287,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,617,2022-02-18,16.12372941,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,651,2022-02-19,15.58057009,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,602,2022-02-20,14.94288305,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,579,2022-02-21,14.33220392,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,401,2022-02-22,13.90307805,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,555,2022-02-23,13.77704108,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,704,2022-02-24,13.48895658,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,597,2022-02-25,13.05532939,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,693,2022-02-26,12.92779198,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,715,2022-02-27,12.91878934,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,565,2022-02-28,12.75974269,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,442,2022-03-01,12.44915159,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,361,2022-03-02,12.32161418,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,726,2022-03-03,12.31561242,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,685,2022-03-04,12.41764234,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,772,2022-03-05,12.5991956,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,704,2022-03-06,12.75224049,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,569,2022-03-07,12.73723609,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,493,2022-03-08,12.87527658,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,413,2022-03-09,12.66221408,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,793,2022-03-10,12.79575325,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,751,2022-03-11,13.02682103,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,773,2022-03-12,13.14685624,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,731,2022-03-13,13.17086328,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,667,2022-03-14,13.32390817,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,421,2022-03-15,13.29239893,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,371,2022-03-16,13.30740333,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,70,2022-03-17,12.32311462,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,763,2022-03-18,12.44014894,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,846,2022-03-19,12.55118151,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,880,2022-03-20,12.81525897,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,771,2022-03-21,13.11834787,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,743,2022-03-22,13.4934579,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,928,2022-03-23,14.26618456,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,670,2022-03-24,14.08163042,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,891,2022-03-25,14.29169204,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,950,2022-03-26,14.55726994,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,871,2022-03-27,14.76733155,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,758,2022-03-28,14.9038716,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1062,2022-03-29,15.86565371,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,816,2022-03-30,16.53334956,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1148,2022-03-31,18.150824,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1009,2022-04-01,18.51993227,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1129,2022-04-02,18.94455682,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1440,2022-04-03,19.78480328,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1077,2022-04-04,20.24393795,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1040,2022-04-05,20.68956866,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,713,2022-04-06,20.36697404,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1089,2022-04-07,20.99565845,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,812,2022-04-08,20.87712368,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1182,2022-04-09,21.22522578,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1033,2022-04-10,21.46829708,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1288,2022-04-11,22.26353034,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1041,2022-04-12,22.2320211,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,972,2022-04-13,22.46608975,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1184,2022-04-14,22.5201056,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1048,2022-04-15,22.57862276,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1522,2022-04-16,23.16829572,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1276,2022-04-17,22.92222355,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1108,2022-04-18,22.96873719,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1715,2022-04-19,23.98153426,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1406,2022-04-20,25.02133926,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1295,2022-04-21,25.33042992,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1508,2022-04-22,26.37473624,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1735,2022-04-23,27.20447962,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1940,2022-04-24,28.5653788,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1813,2022-04-25,29.35310985,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2988,2022-04-26,32.27446675,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2948,2022-04-27,35.2393364,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2460,2022-04-28,37.15389798,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2659,2022-04-29,39.571107,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2919,2022-04-30,41.66722183,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3539,2022-05-01,45.0627178,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3497,2022-05-02,48.64726922,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3330,2022-05-03,51.07047999,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2621,2022-05-04,52.89351473,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3103,2022-05-05,55.60631044,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3991,2022-05-06,59.33190323,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3395,2022-05-07,61.82263381,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4322,2022-05-08,65.39668215,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4422,2022-05-09,69.3113304,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3899,2022-05-10,70.67823134,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4368,2022-05-11,72.80885629,"Epidemic intelligence, national daily data"
